0xb1ed41dc1fe9b723a31137afdd1201d17917fe91,Alttex Token,0 Ether,"17,564"
0xab22fd25ddbbb9c3d2c2ced0fd20e3f2bbb932bc,Alzen Token,0 Ether,"4,672"
0xde4c5a791913838027a2185709e98c5c6027ea63,Amark: XAC Token,0 Ether,541
0xe719fd211b6c809496f2d6a92b8c94819b148b59,AmaStar Token,0 Ether,18
0x4dc3643dbc642b72c158e7f3d2ff232df61cb6ce,Amber Token,0 Ether,"463,324"
0x949bed886c739f1a3273629b3320db0c5024c719,AMIS Token,0 Ether,"3,994"
0xca3c34ce23f22b227ef7829e294f69d3d3bf8b41,Ammut Token,0 Ether,65
0x38c87aa89b2b8cd9b95b736e1fa7b612ea972169,AMO Token,0 Ether,"35,879"
0x00059ae69c1622a7542edc15e8d17b060fe307b6,AmonD Token,0 Ether,"4,734"
0xd46ba6d942050d489dbd938a2c909a5d5039a161,Ampleforth Token,0 Ether,"11,699"
0xdc32ff5aada11b5ce3caf2d00459cfda05293f96,Angel Battle Token,0 Ether,57
0x6386db8bbb746b03ca96bb394b1dc3f7ed1c280c,AngelToken: ANGEL Token,0 Ether,406
0x1f88b2ef9ea3b29c90f559e645fc8cc2dc6f5b27,AnimalGo Token,0 Ether,"17,496"
0xc36e2c02e64585c15794b8e25e826d50b15fd878,Animeyen: ANIME Token,0 Ether,"1,351"
0xaa4ab1c817e4df7d25ce4d42352649d592a3bba0,Ankorus Token,0 Ether,"2,882"
0x8290333cef9e6d528dd5618fb97a76f268f3edd4,Ankr Network Token,0 Ether,"83,029"
0xd668dab892f1b702a6b9ee01342508b14d4e62c5,AnthemGold Token,0 Ether,83
0x8578530205cecbe5db83f7f29ecfeec860c297c2,AOG Token,0 Ether,"1,068"
0xf51ebf9a26dbc02b13f8b3a9110dac47a4d62d78,Apis Platform Token,0 Ether,"7,846"
0x4c0fbe1bb46612915e7967d2c3213cd4d87257ad,Apis Platform: Old Token,0 Ether,"29,041"
0xc8c424b91d8ce0137bab4b832b7f7d154156ba6c,APM Coin,0 Ether,"12,075"
0xba7dcba2ade319bc772db4df75a76ba00dfb31b0,Apollo18 Token,0 Ether,157
0xc466a0889f755ca1408f6393dc81d01f93c5377f,ApolloX Token,0 Ether,1
0xcd62b1c403fa761baadfc74c525ce2b51780b184,Aragon Network Juror: ANJ Token,0 Ether,"2,859"
0x960b236a07cf122663c4303350609a66a7b288c0,Aragon Token,0 Ether,"178,658"
0x30680ac0a8a993088223925265fd7a76beb87e7f,ARAW Token,0 Ether,"12,948"
0xf34b1db61aca1a371fe97bad2606c9f534fb9d7d,Arbismart Token,0 Ether,16
0xe7687af9a94af27989ce2b774bcd867055d248db,ARBIT Token,0 Ether,"1,082"
0x1245ef80f4d9e02ed9425375e8f649b9221b31d8,ArbitrageCT Token,0 Ether,"8,498"
0xafbec4d65bc7b116d85107fd05d912491029bf46,Arbitraging Token,0 Ether,"47,815"
0xac709fcb44a43c35f0da4e3163b117a17f3770f5,Arcade City Token,0 Ether,"3,838"
0xb98d4c97425d9908e66e53a6fdf673acca0be986,ArcBlock Token,0 Ether,"130,620"
0xf5774f42b28f35429aac35f8eb57541c511fdd49,Arch Crypton Game: ARCG Token,0 Ether,"8,963"
0x7b2df125567815ac9b57da04b620f50bc93b320c,Archetypal Network Token,0 Ether,"6,814"
0xdf5d68d54433661b1e5e90a547237ffb0adf6ec2,Arcona Digital Land Token,0 Ether,"28,651"
0x20b1a8a9ca1c7302b7f774266c491c7b11622779,ARCS: ARX Token,0 Ether,"1,685"
0xb8e2e2101ed11e9138803cd3e06e16dd19910647,ArdCoin: ARDX Token,0 Ether,"6,194"
0xf1ac7a375429719de0dde33528e2639b9a206eba,ArenaMatchGold: AMGO Token,0 Ether,"1,936"
0xe256bb0b2a3457e54db3a41cf5a8b826aca222a8,Arexium Token,0 Ether,3
0x7176a57a53a87a800a6d7ec33c8479a8deb57d8b,ARI Token,0 Ether,27
0x8a56e820100250e70a5854541b60b7f252bc2535,Arkane Token,0 Ether,1
0xc1c7883ea017b083b6167040dbb9c156a8e6b9e9,ArmBlockchainBank: ABB Token,0 Ether,121
0xcdd0a6b15b49a9eb3ce011cce22fac2ccf09ece6,ArmToken: TARM Token,0 Ether,295
0xba50933c268f567bdc86e1ac131be072c6b0b71a,ARPA Token,0 Ether,"71,530"
0x2b0cc10247359b1faf46345dbb94b439e2a83143,ArtChain Token,0 Ether,606
0x5f6e7fb7fe92ea7822472bb0e8f1be60d6a4ea50,Artemine Token,0 Ether,"13,189"
0xe54b3458c47e44c37a267e7c633afef88287c294,ArtFinity Token,0 Ether,"37,867"
0x082e13494f12ebb7206fbf67e22a6e1975a1a669,Artis Turba Token,0 Ether,"6,956"
0xe41dd6e41f8f9962c5103d95d95f5d9b82d90fdf,Artis: ATS20 Token,0 Ether,15
0xd6ff3b46fa7d68e8f021ba603b8b98be99d039ed,ARTWOOK Coin,0 Ether,103
0xf69b4677a8a376453b3e2a2e5cd61af03fa3cc35,Asclepius Network Token,0 Ether,195
0x7a3d3c4f30c46f51b814bee23d970a7c9b757a32,Asgard Token,0 Ether,"22,658"
0x67237b0294f78ebd5a2ba97fa7179d248df00401,AsiaDigiCoin Token,0 Ether,"8,448"
0xf6dbe88ba55f1793ff0773c9b1275300f830914f,Asian Dragon Token,0 Ether,478
0xee9e5eff401ee921b138490d00ca8d1f13f67a72,Asian Fintech Token,0 Ether,"3,065"
0x49ceb57714000f18f3749cf2d130e135f9c473a4,Asobi Coin,0 Ether,"32,232"
0x08ae1da2daba9555061771e27aa6cc83a38f929c,Asseta Coin,0 Ether,73
0x7b22938ca841aa392c93dbb7f4c42178e3d65e88,Astro Token,0 Ether,"7,767"
0x15dfc197e7ac7d81a07250b5bdebaa96fc1c5dfa,Asure.Network Token,0 Ether,37
0x369eb6821c94a78428f7c86c768590f53950068f,ATFS Token,0 Ether,"1,313"
0xf69709c4c6f3f2b17978280dce8b7b7a2cbcba8b,Atidium Token,0 Ether,"3,814"
0x78b7fada55a64dd895d8c8c35779dd8b67fa8a05,Atlant Token,0 Ether,"33,725"
0xd36e9f8f194a47b10af16c7656a68eba1dfe88e4,Atlas Token,0 Ether,469
0x9b11efcaaa1890f6ee52c6bb7cf8153ac5d74139,ATMChain Token,0 Ether,"60,117"
0x461733c17b0755ca5649b6db08b3e213fcf22546,ATN Token,0 Ether,"25,377"
0x2494a68c1484376fef880b4c24d91f049d29b02a,Atom Solutions: TTT Token,0 Ether,144
0xad22f63404f7305e4713ccbd4f296f34770513f4,Atomic Wallet Token,0 Ether,"29,249"
0x054c64741dbafdc19784505494029823d89c3b13,AtomSolutions: XET Token,0 Ether,"10,329"
0x7d4a8824924811b69f7fd8f9a48d8b073bad7c2a,Atriark Token,0 Ether,19
0x00913406868bf84633476b1338d88818dda0cb83,AtSistemas Token,0 Ether,2
0x3dc9a42fa7afe57be03c58fd7f4411b1e466c508,Attention Mining: CLL Token,0 Ether,288
0xc12d099be31567add4e4e4d0d45691c3f58f5663,Auctus: AUC Token,0 Ether,"12,105"
0x777f5591f0743b08701aa37eceaec82b0153f65b,Auditchain Token,0 Ether,8
0xd7e0f80fb28233bdde0006c50568606a8feb964c,AUDT: AUDT Token,0 Ether,24
0xc994a2deb02543db1f48688438b9903c4b305ce3,Augmint Euro Token,0 Ether,572
0x1985365e9f78359a9b6ad760e32412f4a445e862,Augur Token,0 Ether,"196,781"
0x130914e1b240a7f4c5d460b7d3a2fd3846b576fa,Aureus Nummus Gold: ANG Token,0 Ether,84
0x9ab165d795019b6d8b3e971dda91071421305e5a,Aurora: AOA Token,0 Ether,"141,464"
0xa1c4d403ad39ab741626ce509eb80e3706b15d8d,AurusCOIN: AWX Token,0 Ether,93
0x696acc2de564b48682d71d0847b3632f87c9a402,AurusGOLD: AWG Token,0 Ether,26
0x275ffd7d76ef7debda4eaf43347965f527fe92a4,Aussie Digital Token,0 Ether,2
0x5b7093fe2491dfb058c94bcd62a1cd4d822f884c,Authoreon Token,0 Ether,"3,588"
0xd4e4078ca3495de5b1d4db434bebc5a986197782,Autoglyphs Token,0 Ether,936
0x85bc2cbc49a0c6c7cb3775bda1845d606bff8ada,AvailCom Token,0 Ether,113
0xf1ca9cb74685755965c7458528a36934df52a3ef,AVINOC Token,0 Ether,"245,804"
0x4fac0ccd9e2ed9fd462d42b66fb81ba9a1f6f25e,AxiaL Entertainment Digital Asset Token,0 Ether,"1,796"
0xf5b0a3efb8e8e4c201e2a935f110eaaf3ffecb8d,Axie Token,0 Ether,"43,626"
